"Table","PhysicalName","LogicalDatabase","Connection","Field","TypeCode","TypeLabel","KeyType","Size","IsComposite","Nullable"
"Detstatliv","Detstatliv","Detstatliv","","Nb_pos","26","entier 4 octets","0","4","no","0"
"Detstatliv","Detstatliv","Detstatliv","","IDEntstatlivDate_pointageCode_situationCode_Justification","","","2","","yes",""
"Detstatliv","Detstatliv","Detstatliv","","IDEntstatlivDate_pointagePrioriteCode_situationCode_Justification","","","2","","yes",""
"Payspro","Payspro","Payspro","_127_0_0_1_Opentrans","IDPayspro","24","id auto 8 octets","1","8","no","0"
"Payspro","Payspro","Payspro","_127_0_0_1_Opentrans","IDProduit","25","entier 8 octets","2","8","no","0"
"Payspro","Payspro","Payspro","_127_0_0_1_Opentrans","Code_pays","2","texte","0","3","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Idcontact","24","id auto 8 octets","1","8","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","0","24","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","code_clients","2","texte","0","6","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Nom","2","texte","0","35","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Prenom","2","texte","0","35","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Num_fax","2","texte","0","30","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Num_tel","2","texte","0","30","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Gsm","2","texte","0","30","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Type_contact","3","entier 2 octets","0","2","no","0"
"Contact","Contact","Contact","_127_0_0_1_Opentrans","cle_unique_agencecode_clients","","","2","","yes",""
"Contact","Contact","Contact","_127_0_0_1_Opentrans","Email_contact","2","texte","0","50","no","0"
"Commercial","Commercial","Commercial","_127_0_0_1_Opentrans","IDCommercial","24","id auto 8 octets","1","8","no","0"
"Commercial","Commercial","Commercial","_127_0_0_1_Opentrans","Nom","2","texte","0","35","no","0"
"Commercial","Commercial","Commercial","_127_0_0_1_Opentrans","Prenom","2","texte","0","35","no","0"
"Commercial","Commercial","Commercial","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Secteur","Secteur","Secteur","_127_0_0_1_Opentrans","Idescteur","24","id auto 8 octets","1","8","no","0"
"Secteur","Secteur","Secteur","_127_0_0_1_Opentrans","Code_secteur","2","texte","1","5","no","0"
"Secteur","Secteur","Secteur","_127_0_0_1_Opentrans","libelle_secteur","2","texte","0","30","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","IDDefcod","24","id auto 8 octets","1","8","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","Libelle","2","texte","0","30","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","longueur_code_barre","36","entier 1 octet","0","1","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","Identification_debut_code_barre","36","entier 1 octet","0","1","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","Identification_fin_code_barre","36","entier 1 octet","0","1","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","Valeur_identification_code_barre","2","texte","0","5","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","Identification_debut_compte_client","36","entier 1 octet","0","1","no","0"
"Defcod","Defcod","Defcod","_127_0_0_1_Opentrans","Identification_fin_compte_client","36","entier 1 octet","0","1","no","0"
"Clicodbarre","Clicodbarre","Clicodbarre","_127_0_0_1_Opentrans","IDClicodbarre","24","id auto 8 octets","1","8","no","0"
"Clicodbarre","Clicodbarre","Clicodbarre","_127_0_0_1_Opentrans","IDDefcod","25","entier 8 octets","2","8","no","0"
"Clicodbarre","Clicodbarre","Clicodbarre","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","0","24","no","0"
"Clicodbarre","Clicodbarre","Clicodbarre","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"Clicodbarre","Clicodbarre","Clicodbarre","_127_0_0_1_Opentrans","Valeur_code_barre","2","texte","0","10","no","0"
"Clicodbarre","Clicodbarre","Clicodbarre","_127_0_0_1_Opentrans","cle_unique_agenceCompte_payeur1","","","2","","yes",""
"Banque","Banque","Banque","_127_0_0_1_Opentrans","IDBanque","24","id auto 8 octets","1","8","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Type_factu","2","texte","2","1","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Code_validation","2","texte","2","1","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Date_facturation","14","date","0","8","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Date_prelevement","14","date","0","8","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Num_facture","27","entier 8 octets","0","8","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"Banque","Banque","Banque","_127_0_0_1_Opentrans","Type_factuCode_validation","","","2","","yes",""
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","IDStatCa","24","id auto 8 octets","1","8","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","0","24","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","code_clients","2","texte","0","6","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","code_produit","2","texte","0","2","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","AA","2","texte","0","2","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","MM","2","texte","0","2","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","Colis","26","entier 4 octets","0","4","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","Nb_pos","26","entier 4 octets","0","4","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","Chiffre_d_affaire","17","monetaire","0","10","no","0"
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","cle_unique_agencecode_clientscode_produitAAMM","","","2","","yes",""
"StatCa","StatCa","StatCa","_127_0_0_1_Opentrans","cle_unique_agencecode_clientsAAMM","","","2","","yes",""
"Impliv","Impliv","Impliv","_127_0_0_1_Opentrans","IDImpliv","24","id auto 8 octets","1","8","no","0"
"Impliv","Impliv","Impliv","_127_0_0_1_Opentrans","Date_liv","14","date","2","8","no","0"
"Impliv","Impliv","Impliv","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","1","8","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","IDPres_fac","24","id auto 8 octets","1","8","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","Type_prestation","3","entier 2 octets","0","2","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","Libelle_de_facturation","2","texte","0","50","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","Libelle","2","texte","2","50","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","Numero_compte","2","texte","0","10","no","0"
"Pres_fac","Pres_fac","Pres_fac","_127_0_0_1_Opentrans","libelle_compte","2","texte","0","50","no","0"
"Cli_pres_fac","Cli_pres_fac","Cli_pres_fac","_127_0_0_1_Opentrans","IDCli_pres_fac","24","id auto 8 octets","1","8","no","0"
"Cli_pres_fac","Cli_pres_fac","Cli_pres_fac","_127_0_0_1_Opentrans","IDPres_fac","25","entier 8 octets","2","8","no","0"
"Cli_pres_fac","Cli_pres_fac","Cli_pres_fac","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","2","8","no","0"
"Cli_pres_fac","Cli_pres_fac","Cli_pres_fac","_127_0_0_1_Opentrans","IDProduit","25","entier 8 octets","2","8","no","0"
"Cli_pres_fac","Cli_pres_fac","Cli_pres_fac","_127_0_0_1_Opentrans","IDClientsIDProduitIDPres_fac","","","2","","yes",""
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","IDSousTraitance","24","id auto 8 octets","1","8","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","Type_taxation","2","texte","0","3","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","Taxe_cremb","17","monetaire","0","10","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","Taxe_vd","17","monetaire","0","10","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","Timbre","17","monetaire","0","10","no","0"
"SousTraitance","SousTraitance","SousTraitance","_127_0_0_1_Opentrans","IDExpeditionType_taxation","","","2","","yes",""
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Idplateforme","24","id auto 8 octets","1","8","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Code_plateforme","2","texte","1","10","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Libelle","2","texte","0","30","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","0","8","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Cout_Journalier","17","monetaire","0","10","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Cout_a_la_tonne","17","monetaire","0","10","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","type_fichier_colisage","3","entier 2 octets","0","2","no","0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Code_produit","2","texte","0","2","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Prix","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Forfait","37","booleen","0","1","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Tonne","37","booleen","0","1","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Plateforme","Plateforme","Plateforme","_127_0_0_1_Opentrans","Qte_taxable","37","booleen","0","1","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Etiq_driver","Etiq_driver","Etiq_driver","_127_0_0_1_Opentrans","IDEtiq_driver","24","id auto 8 octets","1","8","no","0"
"Etiq_driver","Etiq_driver","Etiq_driver","_127_0_0_1_Opentrans","Nom_etat","2","texte","0","50","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","IDInfoPos","24","id auto 8 octets","1","8","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","Justifier","37","booleen","0","1","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","Appel_de","3","entier 2 octets","0","2","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","Lib_question","29","memo/texte long","0","8","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","Lib_reponse","29","memo/texte long","0","8","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","Date_appel","14","date","0","8","no","0"
"InfoPos","InfoPos","InfoPos","_127_0_0_1_Opentrans","heure_appel","11","","0","4","no","0"
"Prestation","Prestation","Prestation","_127_0_0_1_Opentrans","IDPrestation","24","id auto 8 octets","1","8","no","0"
"Prestation","Prestation","Prestation","_127_0_0_1_Opentrans","Code_Prestation","2","texte","1","10","no","0"
"Prestation","Prestation","Prestation","_127_0_0_1_Opentrans","Libelle","2","texte","1","50","no","0"
"Prestation","Prestation","Prestation","_127_0_0_1_Opentrans","Prix_unitaire_prestation","17","monetaire","0","10","no","0"
"Prestation_pos","Prestation_pos","Prestation_pos","_127_0_0_1_Opentrans","IDPrestation_pos","24","id auto 8 octets","1","8","no","0"
"Prestation_pos","Prestation_pos","Prestation_pos","_127_0_0_1_Opentrans","Code_Prestation","2","texte","0","10","no","0"
"Prestation_pos","Prestation_pos","Prestation_pos","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"Prestation_pos","Prestation_pos","Prestation_pos","_127_0_0_1_Opentrans","Prix_unitaire_prestation","17","monetaire","0","10","no","0"
"Prestation_pos","Prestation_pos","Prestation_pos","_127_0_0_1_Opentrans","Quantit�","17","monetaire","0","10","no","0"
"Prestation_pos","Prestation_pos","Prestation_pos","_127_0_0_1_Opentrans","IDExpeditionCode_Prestation","","","2","","yes",""
"Detcaisse","Detcaisse","Detcaisse","_127_0_0_1_Opentrans","IDDetcaisse","24","id auto 8 octets","1","8","no","0"
"Detcaisse","Detcaisse","Detcaisse","_127_0_0_1_Opentrans","IDUserCaisse","25","entier 8 octets","2","8","no","0"
"Detcaisse","Detcaisse","Detcaisse","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"Detcaisse","Detcaisse","Detcaisse","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"Detcaisse","Detcaisse","Detcaisse","_127_0_0_1_Opentrans","IDUserCaisseIDExpedition","","","2","","yes",""
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","IDUserCaisse","24","id auto 8 octets","1","8","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","IDUtilisateur","25","entier 8 octets","2","8","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","date_livre_de_caisse","14","date","2","8","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","Montant_caisse","17","monetaire","0","10","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","IDUtilisateurdate_livre_de_caisse","","","2","","yes",""
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","heure_caisse","26","entier 4 octets","0","4","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","remise_en_banque","37","booleen","0","1","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","cloture_caisse","37","booleen","2","1","no","0"
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","IDUtilisateurcloture_caisse","","","2","","yes",""
"UserCaisse","UserCaisse","UserCaisse","_127_0_0_1_Opentrans","IDUtilisateurdate_livre_de_caisseheure_caisseremise_en_banque","","","2","","yes",""
"Param_Editrack","Param_Editrack","Param_Editrack","_127_0_0_1_Opentrans","IDParam_Editrack","24","id auto 8 octets","1","8","no","0"
"Param_Editrack","Param_Editrack","Param_Editrack","_127_0_0_1_Opentrans","Gestion_Fret_aerien","37","booleen","0","1","no","0"
"Marchandise","Marchandise","Marchandise","_127_0_0_1_Opentrans","IDMarchandise","24","id auto 8 octets","1","8","no","0"
"Marchandise","Marchandise","Marchandise","_127_0_0_1_Opentrans","Nature_marchandise","2","texte","1","50","no","0"
"Det_prestation_pos","Det_prestation_pos","Det_prestation_pos","_127_0_0_1_Opentrans","IDDet_prestation_pos","24","id auto 8 octets","1","8","no","0"
"Det_prestation_pos","Det_prestation_pos","Det_prestation_pos","_127_0_0_1_Opentrans","IDPrestation_pos","25","entier 8 octets","2","8","no","0"
"Det_prestation_pos","Det_prestation_pos","Det_prestation_pos","_127_0_0_1_Opentrans","IDMarchandise","25","entier 8 octets","2","8","no","0"
"Det_prestation_pos","Det_prestation_pos","Det_prestation_pos","_127_0_0_1_Opentrans","code_barre","2","texte","0","50","no","0"
"Det_prestation_pos","Det_prestation_pos","Det_prestation_pos","_127_0_0_1_Opentrans","Quantite","26","entier 4 octets","0","4","no","0"
"Det_prestation_pos","Det_prestation_pos","Det_prestation_pos","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","IDNature","24","id auto 8 octets","1","8","no","0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","1","8","no","0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","Nature_machandise","2","texte","0","50","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","Numero_nature","36","entier 1 octet","0","1","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","Designation_nature","2","texte","0","30","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","Quantite_nature","26","entier 4 octets","0","4","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Nature","Nature","Nature","_127_0_0_1_Opentrans","Poids_nayure","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Tbrecepisse","Tbrecepisse","Tbrecepisse","_127_0_0_1_Opentrans","IDTbrecepisse","24","id auto 8 octets","1","8","no","0"
"Tbrecepisse","Tbrecepisse","Tbrecepisse","_127_0_0_1_Opentrans","NOM_du_wdetat","2","texte","0","50","no","0"
"Tbrecepisse","Tbrecepisse","Tbrecepisse","_127_0_0_1_Opentrans","Format_recepisse","2","texte","0","50","no","0"
"Tbrecepisse","Tbrecepisse","Tbrecepisse","_127_0_0_1_Opentrans","Impression_sur_classe","37","booleen","0","1","no","0"
"FacEmarge","FacEmarge","FacEmarge","_127_0_0_1_Opentrans","IDFacEmarge","24","id auto 8 octets","1","8","no","0"
"FacEmarge","FacEmarge","FacEmarge","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"FacEmarge","FacEmarge","FacEmarge","_127_0_0_1_Opentrans","emarge","2","texte","0","200","no","0"
"Type_Consigne","Type_Consigne","Type_Consigne","_127_0_0_1_Opentrans","IDType_Consigne","24","id auto 8 octets","1","8","no","0"
"Type_Consigne","Type_Consigne","Type_Consigne","_127_0_0_1_Opentrans","Libelle","2","texte","1","50","no","0"
"Type_Consigne","Type_Consigne","Type_Consigne","_127_0_0_1_Opentrans","Consigne","37","booleen","0","1","no","0"
"Type_Consigne","Type_Consigne","Type_Consigne","_127_0_0_1_Opentrans","OptimCleComp_1","","","2","","yes",""
"Type_Consigne","Type_Consigne","Type_Consigne","_127_0_0_1_Opentrans","Type_reception_edi_par_defaut","37","booleen","0","1","no","0"
"Journal_consigne","Journal_consigne","Journal_consigne","_127_0_0_1_Opentrans","IDJournal_consigne","24","id auto 8 octets","1","8","no","0"
"Journal_consigne","Journal_consigne","Journal_consigne","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","2","8","no","0"
"Journal_consigne","Journal_consigne","Journal_consigne","_127_0_0_1_Opentrans","IDType_Consigne","25","entier 8 octets","2","8","no","0"
"Journal_consigne","Journal_consigne","Journal_consigne","_127_0_0_1_Opentrans","Quantite_expediee","26","entier 4 octets","0","4","no","0"
"Journal_consigne","Journal_consigne","Journal_consigne","_127_0_0_1_Opentrans","Quantite_rendue","26","entier 4 octets","0","4","no","0"
"Journal_consigne","Journal_consigne","Journal_consigne","_127_0_0_1_Opentrans","IDClientsIDType_Consigne","","","2","","yes",""
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","IDDet_journal_consigne","24","id auto 8 octets","1","8","no","0"
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","IDJournal_consigne","25","entier 8 octets","2","8","no","0"
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","Quantite_expediee","26","entier 4 octets","0","4","no","0"
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","Quantite_rendue","26","entier 4 octets","0","4","no","0"
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","Date_mvt","14","date","2","8","no","0"
"Det_journal_consigne","Det_journal_consigne","Det_journal_consigne","_127_0_0_1_Opentrans","OptimCleComp_1","","","2","","yes",""
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","idemarge","24","id auto 8 octets","1","8","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","nom_emarge","2","texte","0","50","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","AAMM_Image","2","texte","0","4","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","Memo_image","30","","0","8","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","date_scannage","14","date","0","8","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","Heure_scannage","11","","0","4","no","0"
"Emarges","Emarges","Emarges","_127_0_0_1_Opentrans","UUID_Image","46","","1","16","no","0"
"ParamPoste","ParamPoste","ParamPoste","","IDParamPoste","24","id auto 8 octets","1","8","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Repertoire_des_emarges","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Imprimante_Thermique","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_temporaire_emarges","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Repertoire_internet","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Imprimante_etiquettes","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Repertoire_depot_pour_Convergence","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_emission_edi","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_emarges_pour_transfert_internet","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_Temporaire_internet","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_pour_reception_internet","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_pour_transfert_internet","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_envoi_fax_calvacom_exinfo","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","repertoire_envoi_fax_calvacom_exdata","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Imprimante_borderau","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Imprimante_recepisse","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Imprimante_de_facturation","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","Imprimante_par_defaut","2","texte","0","100","no","0"
"ParamPoste","ParamPoste","ParamPoste","","SourceTwainScan","2","texte","0","100","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","IDAvoir","24","id auto 8 octets","1","8","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Date_avoir","14","date","0","8","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Libelle","29","memo/texte long","0","8","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Code_validation","2","texte","2","1","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Numero_facture","2","texte","0","12","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","code_tva","2","texte","0","2","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","code_produit","2","texte","0","2","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","OptimCleComp_1","","","2","","yes",""
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","cle_unique_agenceCode_validation","","","2","","yes",""
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","IDFacture_Entete","25","entier 8 octets","2","8","no","0"
"Avoir","Avoir","Avoir","_127_0_0_1_Opentrans","Mise_a_jour_stat","37","booleen","2","1","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","IDFactor","24","id auto 8 octets","1","8","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","1","24","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Nom","2","texte","0","35","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Ad1","2","texte","0","50","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Ad2","2","texte","0","50","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Code_Pays","2","texte","0","3","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Code_Postal","2","texte","0","7","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Ville","2","texte","0","50","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Num_tel","2","texte","0","30","no","0"
"Factor","Factor","Factor","_127_0_0_1_Opentrans","Commentaire","29","memo/texte long","0","8","no","0"
"Stat_temp","Stat_temp","Stattemp","","IDStat_temp","24","id auto 8 octets","1","8","no","0"
"Stat_temp","Stat_temp","Stattemp","","cle_unique_agence","2","texte","2","24","no","0"
"Stat_temp","Stat_temp","Stattemp","","code_clients","2","texte","0","6","no","0"
"Stat_temp","Stat_temp","Stattemp","","code_produit","2","texte","0","2","no","0"
"Stat_temp","Stat_temp","Stattemp","","Colis","26","entier 4 octets","0","4","no","0"
"Stat_temp","Stat_temp","Stattemp","","Poids","17","monetaire","0","10","no","0"
"Stat_temp","Stat_temp","Stattemp","","Nb_pos","26","entier 4 octets","0","4","no","0"
"Stat_temp","Stat_temp","Stattemp","","Chiffre_d_affaire","17","monetaire","0","10","no","0"
"Stat_temp","Stat_temp","Stattemp","","Taxes_Fixe","17","monetaire","0","10","no","0"
"Stat_temp","Stat_temp","Stattemp","","Avoir","17","monetaire","0","10","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","IDFacture_temp","24","id auto 8 octets","1","8","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
